"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2717,-0.40424,0,0,1,79.64,-30.36,0,0.025
1.7943,0.13825,0,0,1,79.86,-30.14,0,0.025
1.333,0.86677,0,0,1,80.08,-29.92,0,0.025
1.1139,0.92786,0,0,1,80.3,-29.7,0,0.025
1.1428,0.80562,0,0,1,80.52,-29.48,0,0.025
1.1659,0.4302,0,0,1,80.74,-29.26,0,0.025
1.3393,-0.3419,0,0,1,80.96,-29.04,0,0.025
1.9386,-0.42227,0,0,1,81.18,-28.82,0,0.025
1.876,0.75497,0,0,1,81.4,-28.6,0,0.025
1.0962,1.3719,0,0,1,81.62,-28.38,0,0.025
nan,nan,nan,0,0,81.84,-28.16,0,0.025
nan,nan,nan,0,0,82.06,-27.94,0,0.025
nan,nan,nan,0,0,82.28,-27.72,0,0.025
-0.012828,0.5402,0,0,1,82.5,-27.5,0,0.025
-0.1007,0.43632,0,0,1,82.72,-27.28,0,0.025
nan,nan,nan,0,0,82.94,-27.06,0,0.025
nan,nan,nan,0,0,83.16,-26.84,0,0.025
0.45408,0.69914,0,0,1,83.38,-26.62,0,0.025
1.0994,0.66749,0,0,1,83.6,-26.4,0,0.025
1.2368,0.64696,0,0,1,83.82,-26.18,0,0.025
1.2656,0.66067,0,0,1,84.04,-25.96,0,0.025
1.1413,0.71299,0,0,1,84.26,-25.74,0,0.025
0.76534,1.0005,0,0,1,84.48,-25.52,0,0.025
nan,nan,nan,0,0,84.7,-25.3,0,0.025
nan,nan,nan,0,0,84.92,-25.08,0,0.025
nan,nan,nan,0,0,85.14,-24.86,0,0.025
0.267,-0.11811,0,0,1,85.36,-24.64,0,0.025
0.37614,-0.032564,0,0,1,85.58,-24.42,0,0.025
0.48765,0.14855,0,0,1,85.8,-24.2,0,0.025
0.64755,0.10554,0,0,1,86.02,-23.98,0,0.025
0.90758,-0.19735,0,0,1,86.24,-23.76,0,0.025
1.1947,-0.24039,0,0,1,86.46,-23.54,0,0.025
1.1886,0.16581,0,0,1,86.68,-23.32,0,0.025
0.94008,0.32588,0,0,1,86.9,-23.1,0,0.025
0.58285,0.66794,0,0,1,87.12,-22.88,0,0.025
0.35823,1.0413,0,0,1,87.34,-22.66,0,0.025
nan,nan,nan,0,0,87.56,-22.44,0,0.025
nan,nan,nan,0,0,87.78,-22.22,0,0.025
0.30896,-0.17089,0,0,1,88,-22,0,0.025
0.76162,-0.50272,0,0,1,88.22,-21.78,0,0.025
0.74667,-0.46099,0,0,1,88.44,-21.56,0,0.025
0.55255,-0.34195,0,0,1,88.66,-21.34,0,0.025
0.76401,-0.77488,0,0,1,88.88,-21.12,0,0.025
0.90653,-0.91616,0,0,1,89.1,-20.9,0,0.025
1.0353,-0.92518,0,0,1,89.32,-20.68,0,0.025
1.1897,-1.046,0,0,1,89.54,-20.46,0,0.025
1.2009,-1.0594,0,0,1,89.76,-20.24,0,0.025
0.86389,-0.81339,0,0,1,89.98,-20.02,0,0.025
0.20827,-0.58663,0,0,1,90.2,-19.8,0,0.025
-0.037157,-0.55119,0,0,1,90.42,-19.58,0,0.025
0.39441,-0.22769,0,0,1,90.64,-19.36,0,0.025
1.0653,-0.84604,0,0,1,90.86,-19.14,0,0.025
1.7183,-2.3115,0,0,1,91.08,-18.92,0,0.025
nan,nan,nan,0,0,91.3,-18.7,0,0.025
-0.1674,-0.22131,0,0,1,91.52,-18.48,0,0.025
-0.25412,-0.63857,0,0,1,91.74,-18.26,0,0.025
0.26114,-1.0217,0,0,1,91.96,-18.04,0,0.025
0.72715,-1.066,0,0,1,92.18,-17.82,0,0.025
1.0784,-1.3074,0,0,1,92.4,-17.6,0,0.025
1.2457,-1.581,0,0,1,92.62,-17.38,0,0.025
1.5026,-2.0029,0,0,1,92.84,-17.16,0,0.025
1.8784,-1.3167,0,0,1,93.06,-16.94,0,0.025
nan,nan,nan,0,0,93.28,-16.72,0,0.025
-0.19393,-0.29127,0,0,1,93.5,-16.5,0,0.025
-0.092466,-0.35698,0,0,1,93.72,-16.28,0,0.025
0.152,-0.38671,0,0,1,93.94,-16.06,0,0.025
0.51235,-0.54693,0,0,1,94.16,-15.84,0,0.025
0.76664,-0.61275,0,0,1,94.38,-15.62,0,0.025
1.0429,-0.7112,0,0,1,94.6,-15.4,0,0.025
1.0205,-0.81209,0,0,1,94.82,-15.18,0,0.025
0.87545,-1.1992,0,0,1,95.04,-14.96,0,0.025
nan,nan,nan,0,0,95.26,-14.74,0,0.025
nan,nan,nan,0,0,95.48,-14.52,0,0.025
0.10847,-0.3517,0,0,1,95.7,-14.3,0,0.025
0.38894,-0.51745,0,0,1,95.92,-14.08,0,0.025
0.58212,-0.59512,0,0,1,96.14,-13.86,0,0.025
0.82947,-0.38351,0,0,1,96.36,-13.64,0,0.025
0.65078,-0.11459,0,0,1,96.58,-13.42,0,0.025
0.43135,-0.097718,0,0,1,96.8,-13.2,0,0.025
